"","X","...1","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","DTR","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5","DTR1","DTR2","DTR3","DTR4","DTR5","precipitation_amount6","precipitation_amount7","precipitation_amount8","precipitation_amount9","precipitation_amount10","precipitation_amount11","precipitation_amount12","total_cases6","total_cases7","total_cases8","total_cases9","total_cases10","total_cases11","total_cases12","total_cases13","total_cases14","total_cases15","total_cases16","total_cases17","total_cases18","total_cases19","total_cases20","relative_humidity6","relative_humidity7","relative_humidity8","relative_humidity9","relative_humidity10","relative_humidity11","relative_humidity12","relative_humidity13","relative_humidity14","relative_humidity15","relative_humidity16","relative_humidity17","relative_humidity18","relative_humidity19","relative_humidity20","air_temperature6","air_temperature7","air_temperature8","air_temperature9","air_temperature10","air_temperature11","air_temperature12","air_temperature13","air_temperature14","air_temperature15","air_temperature16","air_temperature17","air_temperature18","air_temperature19","air_temperature20","DTR6","DTR7","DTR8","DTR9","DTR10","DTR11","DTR12","DTR13","DTR14","DTR15","DTR16","DTR17","DTR18","DTR19","DTR20","precipitation_amount13","precipitation_amount14","precipitation_amount15","precipitation_amount16","precipitation_amount17","precipitation_amount18","precipitation_amount19","precipitation_amount20"
"350",350,350,"2006/2007",38,"3/19/2007",7,24.4257142857143,93.0914285714286,17.7828571428571,69.9,7.34285714285715,6,2,11,5,9,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,17.4942857142857,18.02,17.83,14.9214285714286,16.7185714285714,32.4,201.9,91.48,19.8,9.95,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,1.9,16.1,143.4,103.19,132.8,72.49,230.4,9,5,10,6,14,0,1,0,2,5,10,13,2,6,6,79.6271428571429,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,94.04,94.49,89.5414285714286,26.5585714285714,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,25.7328571428572,24.3871428571429,25.1857142857143,26.6585714285714,12.2428571428571,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,7.34285714285714,9.68571428571429,7.44285714285714,7.81428571428573,9.22857142857142,56.3,84,83.3,92.9,58.2,65.13,78.4,63.9
"351",351,351,"2006/2007",39,"3/26/2007",6,24.6414285714286,96.3785714285714,18.8257142857143,214.6,7.0857142857143,7,6,2,11,5,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,17.7828571428571,17.4942857142857,18.02,17.83,14.9214285714286,69.9,32.4,201.9,91.48,19.8,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,9.95,1.9,16.1,143.4,103.19,132.8,72.49,5,12,5,10,6,14,0,1,0,2,5,10,13,2,6,68.1857142857143,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,94.04,94.49,27.1228571428572,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,25.7328571428572,24.3871428571429,25.1857142857143,13.1428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,7.34285714285714,9.68571428571429,7.44285714285714,7.81428571428573,230.4,56.3,84,83.3,92.9,58.2,65.13,78.4
"352",352,352,"2006/2007",40,"4/2/2007",5,24.5942857142857,94.3757142857143,18.2971428571429,135.1,7.57142857142858,6,7,6,2,11,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,18.8257142857143,17.7828571428571,17.4942857142857,18.02,17.83,214.6,69.9,32.4,201.9,91.48,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,19.8,9.95,1.9,16.1,143.4,103.19,132.8,11,9,12,5,10,6,14,0,1,0,2,5,10,13,2,93.7985714285714,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,94.04,24.3414285714286,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,25.7328571428572,24.3871428571429,8.28571428571429,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,7.34285714285714,9.68571428571429,7.44285714285714,72.49,230.4,56.3,84,83.3,92.9,58.2,65.13
"353",353,353,"2006/2007",41,"4/9/2007",9,23.5285714285715,96.1528571428571,17.4728571428571,72.12,6.29999999999999,5,6,7,6,2,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,18.2971428571429,18.8257142857143,17.7828571428571,17.4942857142857,18.02,135.1,214.6,69.9,32.4,201.9,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,91.48,19.8,9.95,1.9,16.1,143.4,103.19,2,5,9,12,5,10,6,14,0,1,0,2,5,10,13,98.3142857142857,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,23.5757142857143,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,25.7328571428572,4.98571428571428,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,7.34285714285714,9.68571428571429,132.8,72.49,230.4,56.3,84,83.3,92.9,58.2
"354",354,354,"2006/2007",42,"4/16/2007",5,24.5914285714286,95.2842857142857,18.47,88.9,7.88571428571429,9,5,6,7,6,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,17.4728571428571,18.2971428571429,18.8257142857143,17.7828571428571,17.4942857142857,72.12,135.1,214.6,69.9,32.4,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,201.9,91.48,19.8,9.95,1.9,16.1,143.4,6,11,5,9,12,5,10,6,14,0,1,0,2,5,10,90.1214285714286,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,24.68,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,8.91428571428572,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,7.34285714285714,103.19,132.8,72.49,230.4,56.3,84,83.3,92.9
"355",355,355,"2006/2007",43,"4/23/2007",8,24.2457142857143,95.1457142857143,18.0885714285714,41.54,6.55714285714285,5,9,5,6,7,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,18.47,17.4728571428571,18.2971428571429,18.8257142857143,17.7828571428571,88.9,72.12,135.1,214.6,69.9,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,32.4,201.9,91.48,19.8,9.95,1.9,16.1,7,2,11,5,9,12,5,10,6,14,0,1,0,2,5,93.0914285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,24.4257142857143,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,7.34285714285715,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,6.58571428571427,143.4,103.19,132.8,72.49,230.4,56.3,84,83.3
"356",356,356,"2006/2007",44,"4/30/2007",3,23.3785714285714,94.1657142857143,16.9457142857143,59.2,8.55714285714285,8,5,9,5,6,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,18.0885714285714,18.47,17.4728571428571,18.2971428571429,18.8257142857143,41.54,88.9,72.12,135.1,214.6,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,69.9,32.4,201.9,91.48,19.8,9.95,1.9,6,6,2,11,5,9,12,5,10,6,14,0,1,0,2,96.3785714285714,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,24.6414285714286,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,7.0857142857143,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,6.25714285714285,16.1,143.4,103.19,132.8,72.49,230.4,56.3,84
"357",357,357,"2006/2007",45,"5/7/2007",4,22.8957142857143,93.0385714285714,16.4128571428571,89.4,8.44285714285715,3,8,5,9,5,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,16.9457142857143,18.0885714285714,18.47,17.4728571428571,18.2971428571429,59.2,41.54,88.9,72.12,135.1,8.55714285714285,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,214.6,69.9,32.4,201.9,91.48,19.8,9.95,5,7,6,2,11,5,9,12,5,10,6,14,0,1,0,94.3757142857143,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,24.5942857142857,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,7.57142857142858,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,7.81428571428573,1.9,16.1,143.4,103.19,132.8,72.49,230.4,56.3
"358",358,358,"2006/2007",46,"5/14/2007",11,23.5928571428572,92.7828571428571,16.7685714285714,35.5,9.65714285714287,4,3,8,5,9,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,16.4128571428571,16.9457142857143,18.0885714285714,18.47,17.4728571428571,89.4,59.2,41.54,88.9,72.12,8.44285714285715,8.55714285714285,6.55714285714285,7.88571428571429,6.29999999999999,135.1,214.6,69.9,32.4,201.9,91.48,19.8,9,6,7,6,2,11,5,9,12,5,10,6,14,0,1,96.1528571428571,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,23.5285714285715,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,6.29999999999999,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,6.41428571428571,9.95,1.9,16.1,143.4,103.19,132.8,72.49,230.4
"359",359,359,"2006/2007",47,"5/21/2007",5,23.1542857142857,92.7571428571429,16.6528571428571,60.5,8.9,11,4,3,8,5,23.5928571428572,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,92.7828571428571,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,16.7685714285714,16.4128571428571,16.9457142857143,18.0885714285714,18.47,35.5,89.4,59.2,41.54,88.9,9.65714285714287,8.44285714285715,8.55714285714285,6.55714285714285,7.88571428571429,72.12,135.1,214.6,69.9,32.4,201.9,91.48,5,5,6,7,6,2,11,5,9,12,5,10,6,14,0,95.2842857142857,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,24.5914285714286,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,7.88571428571429,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,7.42857142857143,19.8,9.95,1.9,16.1,143.4,103.19,132.8,72.49
"360",360,360,"2006/2007",48,"5/28/2007",8,23.7528571428572,88.4757142857143,16.0514285714286,26.68,10.9142857142857,5,11,4,3,8,23.1542857142857,23.5928571428572,22.8957142857143,23.3785714285714,24.2457142857143,92.7571428571429,92.7828571428571,93.0385714285714,94.1657142857143,95.1457142857143,16.6528571428571,16.7685714285714,16.4128571428571,16.9457142857143,18.0885714285714,60.5,35.5,89.4,59.2,41.54,8.9,9.65714285714287,8.44285714285715,8.55714285714285,6.55714285714285,88.9,72.12,135.1,214.6,69.9,32.4,201.9,8,9,5,6,7,6,2,11,5,9,12,5,10,6,14,95.1457142857143,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,24.2457142857143,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,6.55714285714285,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,6.45714285714286,91.48,19.8,9.95,1.9,16.1,143.4,103.19,132.8
"361",361,361,"2006/2007",49,"6/4/2007",4,23.5757142857143,93.7542857142857,16.9542857142857,34.1,8.60000000000001,8,5,11,4,3,23.7528571428572,23.1542857142857,23.5928571428572,22.8957142857143,23.3785714285714,88.4757142857143,92.7571428571429,92.7828571428571,93.0385714285714,94.1657142857143,16.0514285714286,16.6528571428571,16.7685714285714,16.4128571428571,16.9457142857143,26.68,60.5,35.5,89.4,59.2,10.9142857142857,8.9,9.65714285714287,8.44285714285715,8.55714285714285,41.54,88.9,72.12,135.1,214.6,69.9,32.4,3,5,9,5,6,7,6,2,11,5,9,12,5,10,6,94.1657142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,23.3785714285714,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,8.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,6.81428571428571,201.9,91.48,19.8,9.95,1.9,16.1,143.4,103.19
"362",362,362,"2006/2007",50,"6/11/2007",3,23.1242857142857,92.2228571428571,16.19,68.6,7.71428571428571,4,8,5,11,4,23.5757142857143,23.7528571428572,23.1542857142857,23.5928571428572,22.8957142857143,93.7542857142857,88.4757142857143,92.7571428571429,92.7828571428571,93.0385714285714,16.9542857142857,16.0514285714286,16.6528571428571,16.7685714285714,16.4128571428571,34.1,26.68,60.5,35.5,89.4,8.60000000000001,10.9142857142857,8.9,9.65714285714287,8.44285714285715,59.2,41.54,88.9,72.12,135.1,214.6,69.9,4,8,5,9,5,6,7,6,2,11,5,9,12,5,10,93.0385714285714,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,22.8957142857143,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,8.44285714285715,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,6.61428571428572,32.4,201.9,91.48,19.8,9.95,1.9,16.1,143.4
"363",363,363,"2006/2007",51,"6/18/2007",1,23.3728571428572,93.9171428571428,16.8257142857143,29.9,8.62857142857143,3,4,8,5,11,23.1242857142857,23.5757142857143,23.7528571428572,23.1542857142857,23.5928571428572,92.2228571428571,93.7542857142857,88.4757142857143,92.7571428571429,92.7828571428571,16.19,16.9542857142857,16.0514285714286,16.6528571428571,16.7685714285714,68.6,34.1,26.68,60.5,35.5,7.71428571428571,8.60000000000001,10.9142857142857,8.9,9.65714285714287,89.4,59.2,41.54,88.9,72.12,135.1,214.6,11,3,8,5,9,5,6,7,6,2,11,5,9,12,5,92.7828571428571,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,23.5928571428572,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,9.65714285714287,8.55714285714285,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,11.2714285714286,69.9,32.4,201.9,91.48,19.8,9.95,1.9,16.1
"364",364,364,"2006/2007",52,"6/25/2007",2,23.7557142857143,81.5142857142857,14.6614285714286,1.9,10.5571428571429,1,3,4,8,5,23.3728571428572,23.1242857142857,23.5757142857143,23.7528571428572,23.1542857142857,93.9171428571428,92.2228571428571,93.7542857142857,88.4757142857143,92.7571428571429,16.8257142857143,16.19,16.9542857142857,16.0514285714286,16.6528571428571,29.9,68.6,34.1,26.68,60.5,8.62857142857143,7.71428571428571,8.60000000000001,10.9142857142857,8.9,35.5,89.4,59.2,41.54,88.9,72.12,135.1,5,4,3,8,5,9,5,6,7,6,2,11,5,9,12,92.7571428571429,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,23.1542857142857,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,8.9,8.44285714285715,8.55714285714285,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,11.6571428571429,214.6,69.9,32.4,201.9,91.48,19.8,9.95,1.9
"365",365,365,"2007/2008",1,"7/2/2007",3,23.9057142857143,80.1557142857143,14.44,9.24,12.2285714285714,2,1,3,4,8,23.7557142857143,23.3728571428572,23.1242857142857,23.5757142857143,23.7528571428572,81.5142857142857,93.9171428571428,92.2228571428571,93.7542857142857,88.4757142857143,14.6614285714286,16.8257142857143,16.19,16.9542857142857,16.0514285714286,1.9,29.9,68.6,34.1,26.68,10.5571428571429,8.62857142857143,7.71428571428571,8.60000000000001,10.9142857142857,60.5,35.5,89.4,59.2,41.54,88.9,72.12,8,11,4,3,8,5,9,5,6,7,6,2,11,5,9,88.4757142857143,92.7828571428571,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,23.7528571428572,23.5928571428572,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,10.9142857142857,9.65714285714287,8.44285714285715,8.55714285714285,6.55714285714285,7.88571428571429,6.29999999999999,7.57142857142858,7.0857142857143,7.34285714285715,8.91428571428572,4.98571428571428,8.28571428571429,13.1428571428571,12.2428571428571,135.1,214.6,69.9,32.4,201.9,91.48,19.8,9.95
